# MIST version number  = 1.1     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =  1573   26
#   1                               2                               3                               4                               5                               6                               7                               8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                        log_Teff                           log_g                           log_L                     [Fe/H]_init              [Fe/H]           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V              Gaia_G             Gaia_BP             Gaia_RP               phase
 1079         7.7800000000000002E+000         6.7125930644869243E+000         3.5015839737663583E+000         3.5348931387106668E+000        -4.5930846977358586E-001         4.4451975120728804E+000         0.0000000000000000E+000            0.116600            0.290208           -2.133489           -4.057433           -5.226848           -6.535703           -8.096691           -9.047288           -9.344481           -5.166458           -3.435879           -4.071597           -1.573393           -3.816083           -5.180312           -3.766523           -6.360599            4.000000
 1080         7.7800000000000002E+000         6.7125962049265517E+000         3.4962599985934957E+000         3.5326270678050955E+000        -4.5881084505863778E-001         4.4352544123731796E+000         0.0000000000000000E+000            0.116600            0.350666           -2.019582           -3.923482           -5.119839           -6.478722           -8.075979           -9.034628           -9.334587           -5.082380           -3.330200           -3.954937           -1.476448           -3.683120           -5.103396           -3.631535           -6.301620            4.000000
 1081         7.7800000000000002E+000         6.7125990308659409E+000         3.4912925632231575E+000         3.5323774214327335E+000        -4.6192913894964449E-001         4.4370317434768900E+000         0.0000000000000000E+000            0.116601            0.352311           -2.013606           -3.916042           -5.115484           -6.479707           -8.080895           -9.040239           -9.340628           -5.080472           -3.325731           -3.949402           -1.471871           -3.675753           -5.102259           -3.623946           -6.302423            4.000000
 1082         7.7800000000000002E+000         6.7126012907333479E+000         3.4870608114634649E+000         3.5321679441180103E+000        -4.6442371691831541E-001         4.4383960488847292E+000         0.0000000000000000E+000            0.116600            0.353923           -2.008264           -3.909422           -5.111463           -6.480198           -8.084704           -9.044640           -9.345383           -5.078522           -3.321639           -3.944391           -1.467734           -3.669200           -5.100960           -3.617201           -6.302760            4.000000
 1083         7.7800000000000002E+000         6.7126040079365845E+000         3.4816640645713202E+000         3.5299504372501991E+000        -4.6340439746806639E-001         4.4281151762032724E+000         0.0000000000000000E+000            0.116599            0.413664           -1.892125           -3.771304           -5.001266           -6.421094           -8.063190           -9.030912           -9.334190           -4.992114           -3.213945           -3.824403           -1.369428           -3.532301           -5.022001           -3.477950           -6.241944            4.000000
 1084         7.7800000000000002E+000         6.7126083945230519E+000         3.4725227566341594E+000         3.5295795304078377E+000        -4.6799982631184200E-001         4.4305922753504374E+000         0.0000000000000000E+000            0.116600            0.416424           -1.882367           -3.759044           -4.993797           -6.421869           -8.070097           -9.038840           -9.342748           -4.988481           -3.206496           -3.815140           -1.361925           -3.520190           -5.019576           -3.465443           -6.242480            4.000000
 1085         7.7800000000000002E+000         6.7126107398180288E+000         3.4673193788686074E+000         3.5293922619127835E+000        -4.7030580956032519E-001         4.4317866972531785E+000         0.0000000000000000E+000            0.116600            0.417948           -1.877273           -3.752668           -4.989850           -6.422103           -8.073444           -9.042706           -9.346930           -4.986482           -3.202569           -3.810287           -1.357982           -3.513891           -5.018190           -3.458940           -6.242596            4.000000
 1086         7.7800000000000002E+000         6.7126145275683493E+000         3.4584871086885380E+000         3.5290991823869615E+000        -4.7377611733830161E-001         4.4334676896976095E+000         0.0000000000000000E+000            0.116599            0.420699           -1.868832           -3.742167           -4.983157           -6.421978           -8.078215           -9.048291           -9.353004           -4.982853           -3.195932           -3.802178           -1.351373           -3.503515           -5.015528           -3.448242           -6.242287            4.000000
 1087         7.7800000000000002E+000         6.7126183708858722E+000         3.4489099880523479E+000         3.5268464995041837E+000        -4.7288123568913154E-001         4.4228690011948464E+000         0.0000000000000000E+000            0.116600            0.481364           -1.747081           -3.596150           -4.867090           -6.359230           -8.056091           -9.033922           -9.341141           -4.891973           -3.082934           -3.675813           -1.248746           -3.358911           -4.932642           -3.301081           -6.178213            4.000000
 1088         7.7800000000000002E+000         6.7126198312608798E+000         3.4451829416801631E+000         3.5267792438552581E+000        -4.7364807267500963E-001         4.4231046342853020E+000         0.0000000000000000E+000            0.116601            0.482340           -1.744705           -3.593255           -4.865099           -6.358774           -8.056812           -9.034829           -9.342156           -4.890706           -3.080967           -3.673493           -1.246817           -3.356050           -4.931606           -3.298142           -6.177723            4.000000
 1089         7.7800000000000002E+000         6.7126231458199257E+000         3.4365901624744541E+000         3.5266513276952649E+000        -4.7483576229283808E-001         4.4231747455872590E+000         0.0000000000000000E+000            0.116600            0.484950           -1.739271           -3.586758           -4.860323           -6.356937           -8.057237           -9.035624           -9.343146           -4.887319           -3.076260           -3.668097           -1.242276           -3.349617           -4.928663           -3.291564           -6.175824            4.000000
 1090         7.7800000000000002E+000         6.7126243055478128E+000         3.4334479364442578E+000         3.5245245717159608E+000        -4.7177145506939583E-001         4.4113592817752245E+000         0.0000000000000000E+000            0.116601            0.544803           -1.617871           -3.440758           -4.743705           -6.291142           -8.031906           -9.017612           -9.327364           -4.794949           -2.962479           -3.541571           -1.139860           -3.205030           -4.844151           -3.144665           -6.109196            4.000000
 1091         7.7800000000000002E+000         6.7126253049816373E+000         3.4308304433966477E+000         3.5245200958344278E+000        -4.7170270303883133E-001         4.4110873483323774E+000         0.0000000000000000E+000            0.116600            0.545504           -1.617001           -3.439816           -4.742828           -6.290377           -8.031236           -9.016959           -9.326714           -4.794126           -2.961612           -3.540674           -1.139040           -3.204092           -4.843346           -3.143723           -6.108430            4.000000
 1092         7.7800000000000002E+000         6.7126276862613032E+000         3.4246308502382536E+000         3.5245128453989047E+000        -4.7144076235964666E-001         4.4103568007574703E+000         0.0000000000000000E+000            0.116600            0.547260           -1.614878           -3.437535           -4.740654           -6.288399           -8.029425           -9.015187           -9.324938           -4.792047           -2.959466           -3.538470           -1.137025           -3.201819           -4.841299           -3.141444           -6.106451            4.000000
 1093         7.7800000000000002E+000         6.7126295637982105E+000         3.4196969193646232E+000         3.5224222131266769E+000        -4.6797218330971180E-001         4.3981565831347282E+000         0.0000000000000000E+000            0.116601            0.606865           -1.492442           -3.290138           -4.623034           -6.220503           -8.003124           -8.995984           -9.307899           -4.698334           -2.843997           -3.410928           -1.033660           -3.055800           -4.755529           -2.993398           -6.038188            4.000000
 1094         7.7800000000000002E+000         6.7126303845001249E+000         3.4176037532250145E+000         3.5224538643206862E+000        -4.6736682447023792E-001         4.3975288404526118E+000         0.0000000000000000E+000            0.116600            0.607540           -1.492331           -3.290217           -4.622674           -6.219446           -8.001493           -8.994282           -9.306135           -4.697640           -2.843656           -3.410730           -1.033372           -3.055867           -4.754725           -2.993499           -6.037135            4.000000
 1095         7.7800000000000002E+000         6.7126319989149810E+000         3.4135743915974297E+000         3.5225624349521274E+000        -4.6557356217781160E-001         4.3958827110245888E+000         0.0000000000000000E+000            0.116600            0.608771           -1.493222           -3.291850           -4.622784           -6.217125           -7.997164           -8.989688           -9.301345           -4.696588           -2.843808           -3.411394           -1.033598           -3.057454           -4.753289           -2.995201           -6.034832            4.000000
 1096         7.7800000000000002E+000         6.7126330051383931E+000         3.4111342959197941E+000         3.5226561605832831E+000        -4.6424686784823771E-001         4.3947567823940332E+000         0.0000000000000000E+000            0.116600            0.609251           -1.494699           -3.294029           -4.623647           -6.215876           -7.994165           -8.986450           -9.297947           -4.696440           -2.844692           -3.412730           -1.034467           -3.059591           -4.752806           -2.997437           -6.033597            4.000000
 1097         7.7800000000000002E+000         6.7126356651222263E+000         3.4048635252794242E+000         3.5206913726713114E+000        -4.5981152591048191E-001         4.3819992642366223E+000         0.0000000000000000E+000            0.116601            0.667353           -1.375331           -3.150538           -4.508835           -6.147294           -7.966270           -8.965181           -9.278593           -4.603994           -2.731126           -3.288470           -0.933380           -2.917355           -4.667993           -2.853610           -5.965093            4.000000
 1098         7.7800000000000002E+000         6.7126374049631483E+000         3.4009100294979229E+000         3.5206385323733596E+000        -4.6043282781671752E-001         4.3821259834065591E+000         0.0000000000000000E+000            0.116600            0.668259           -1.373207           -3.147976           -4.507032           -6.146675           -7.966691           -8.965741           -9.279237           -4.602763           -2.729297           -3.286401           -0.931624           -2.914816           -4.666957           -2.851025           -5.964478            4.000000
 1099         7.7800000000000002E+000         6.7126394934256188E+000         3.3961124545917420E+000         3.5204295527729732E+000        -4.6305120334077354E-001         4.3835640961996969E+000         0.0000000000000000E+000            0.116600            0.669600           -1.367153           -3.140240           -4.502294           -6.146593           -7.970697           -8.970291           -9.284122           -4.600271           -2.724440           -3.280606           -0.926998           -2.907171           -4.665230           -2.843196           -5.964410            4.000000
 1100         7.7800000000000002E+000         6.7126413399521674E+000         3.3916612506557695E+000         3.5181331502075830E+000        -4.6421231285645831E-001         4.3752076753613585E+000         0.0000000000000000E+000            0.116601            0.725111           -1.241989           -2.988590           -4.384798           -6.081288           -7.954481           -8.961356           -9.277566           -4.508189           -2.606338           -3.151834           -0.822208           -2.756773           -4.582138           -2.691437           -5.899836            4.000000
 1101         7.7800000000000002E+000         6.7126428445885313E+000         3.3878412308295012E+000         3.5178693547420350E+000        -4.6731957372227556E-001         4.3769845106631191E+000         0.0000000000000000E+000            0.116600            0.726722           -1.234118           -2.978552           -4.378621           -6.080816           -7.959439           -8.967001           -9.283614           -4.504787           -2.599817           -3.144322           -0.816175           -2.746835           -4.579724           -2.681335           -5.899462            4.000000
 1102         7.7800000000000002E+000         6.7126428473292936E+000         3.3878340576966646E+000         3.5178655259392446E+000        -4.6732273181742112E-001         4.3769718186321089E+000         0.0000000000000000E+000            0.116600            0.726816           -1.233901           -2.978289           -4.378419           -6.080704           -7.959416           -8.966990           -9.283607           -4.504629           -2.599611           -3.144100           -0.815993           -2.746574           -4.579582           -2.681072           -5.899352            4.000000
 1103         7.7800000000000002E+000         6.7126446584334278E+000         3.3829399452706062E+000         3.5156041754817648E+000        -4.6971143079681088E-001         4.3699520466335589E+000         0.0000000000000000E+000            0.116600            0.778864           -1.112404           -2.831358           -4.265768           -6.017212           -7.946463           -8.961004           -9.279900           -4.416099           -2.484001           -3.020243           -0.714231           -2.600644           -4.500022           -2.534559           -5.837368            4.000000
 1104         7.7800000000000002E+000         6.7126468271181237E+000         3.3766994875817957E+000         3.5152478626579491E+000        -4.7434213643021128E-001         4.3727058420940743E+000         0.0000000000000000E+000            0.116602            0.780417           -1.102438           -2.818673           -4.258368           -6.017129           -7.954031           -8.969467           -9.288916           -4.412285           -2.475732           -3.011034           -0.706649           -2.588052           -4.497555           -2.521862           -5.837539            4.000000
 1105         7.7800000000000002E+000         6.7126468310612424E+000         3.3766876756363304E+000         3.5152440277327885E+000        -4.7434797499252890E-001         4.3726954703776117E+000         0.0000000000000000E+000            0.116602            0.780502           -1.102236           -2.818429           -4.258182           -6.017024           -7.954014           -8.969460           -9.288913           -4.412139           -2.475538           -3.010828           -0.706480           -2.587809           -4.497424           -2.521619           -5.837437            4.000000
 1106         7.7800000000000002E+000         6.7126487355752769E+000         3.3707948086616901E+000         3.5130082882839075E+000        -4.7738769098140577E-001         4.3663566530996016E+000         0.0000000000000000E+000            0.116602            0.830482           -0.982684           -2.674649           -4.148839           -5.953330           -7.942676           -8.964842           -9.286459           -4.325376           -2.360291           -2.890354           -0.605998           -2.444709           -4.419615           -2.378916           -5.776140            4.000000
 1107         7.7800000000000002E+000         6.7126502984797387E+000         3.3655654007023457E+000         3.5126849069707227E+000        -4.8105229471604000E-001         4.3683472967600707E+000         0.0000000000000000E+000            0.116604            0.832737           -0.972291           -2.661767           -4.140840           -5.951554           -7.948267           -8.971258           -9.293335           -4.320456           -2.351077           -2.880720           -0.597804           -2.431868           -4.415938           -2.366138           -5.774734            4.000000
 1108         7.7800000000000002E+000         6.7126516685104374E+000         3.3607232127157083E+000         3.5106929422573740E+000        -4.8307794716188274E-001         4.3620453021226986E+000         0.0000000000000000E+000            0.116603            0.878026           -0.863721           -2.532356           -4.042530           -5.890897           -7.936498           -8.965385           -9.289247           -4.240927           -2.244545           -2.772486           -0.505892           -2.302750           -4.344445           -2.238390           -5.717078            4.000000
 1109         7.7800000000000002E+000         6.7126527945004923E+000         3.3565222909581607E+000         3.5105122568682248E+000        -4.8532498237325444E-001         4.3632626964811498E+000         0.0000000000000000E+000            0.116604            0.879146           -0.858120           -2.525517           -4.038437           -5.890000           -7.939874           -8.969208           -9.293328           -4.238428           -2.239502           -2.767481           -0.501445           -2.295904           -4.342639           -2.231661           -5.716458            4.000000
 1110         7.7800000000000002E+000         6.7126541500458163E+000         3.3512494778741115E+000         3.5086590296015148E+000        -4.8728533587960143E-001         4.3574181992912449E+000         0.0000000000000000E+000            0.116604            0.920973           -0.756951           -2.405992           -3.948093           -5.831776           -7.928926           -8.963643           -9.289329           -4.164234           -2.138716           -2.667914           -0.415273           -2.176343           -4.275929           -2.114307           -5.661780            4.000000
 1111         7.7800000000000002E+000         6.7126557724724503E+000         3.3446751553325855E+000         3.5086454795333726E+000        -4.8745279391433105E-001         4.3570488861495331E+000         0.0000000000000000E+000            0.116603            0.922207           -0.755375           -2.404330           -3.946640           -5.830543           -7.928027           -8.962777           -9.288482           -4.162891           -2.137171           -2.666392           -0.413781           -2.174678           -4.274639           -2.112658           -5.660573            4.000000
 1112         7.7800000000000002E+000         6.7126571840404692E+000         3.3389344147398008E+000         3.5085507162731595E+000        -4.8827877678112247E-001         4.3570735117158588E+000         0.0000000000000000E+000            0.116613            0.924066           -0.750913           -2.399167           -3.942948           -5.828397           -7.928264           -8.963261           -9.289079           -4.159978           -2.132847           -2.662224           -0.409959           -2.169499           -4.272097           -2.107596           -5.658617            4.000000
 1113         7.7800000000000002E+000         6.7126587343806250E+000         3.3325444089147109E+000         3.5067542351947387E+000        -4.9016543456593575E-001         4.3512976227406099E+000         0.0000000000000000E+000            0.116626            0.964589           -0.652539           -2.284096           -3.856338           -5.769970           -7.917328           -8.957452           -9.284693           -4.087662           -2.033319           -2.566697           -0.325589           -2.054079           -4.207024           -1.995252           -5.604356            4.000000
 1114         7.7800000000000002E+000         6.7126616367400942E+000         3.3201600150948050E+000         3.5065332479639117E+000        -4.9260498598154095E-001         4.3519356875827118E+000         0.0000000000000000E+000            0.116653            0.967825           -0.643502           -2.273721           -3.849398           -5.766241           -7.919316           -8.959987           -9.287511           -4.082352           -2.024524           -2.558648           -0.317895           -2.043621           -4.202571           -1.985178           -5.601153            4.000000
 1115         7.7800000000000002E+000         6.7126639656927471E+000         3.3098589105631602E+000         3.5047990694084943E+000        -4.9518524302397138E-001         4.3468076601394134E+000         0.0000000000000000E+000            0.116678            1.006132           -0.549528           -2.165071           -3.768392           -5.709191           -7.909802           -8.955312           -9.284153           -4.013633           -1.927941           -2.469054           -0.236721           -1.934285           -4.140812           -1.879812           -5.548897            4.000000
 1116         7.7800000000000002E+000         6.7126656119402170E+000         3.3023748346012809E+000         3.5046259652669063E+000        -4.9704961575622619E-001         4.3474201211676711E+000         0.0000000000000000E+000            0.116698            1.008353           -0.542599           -2.157140           -3.763252           -5.706284           -7.911632           -8.957572           -9.286627           -4.009645           -1.921021           -2.463030           -0.230820           -1.926261           -4.137506           -1.872186           -5.546491            4.000000
 1117         7.7800000000000002E+000         6.7126676974273911E+000         3.2925075931653334E+000         3.5029852466852569E+000        -5.0027864298777858E-001         4.3433417127717640E+000         0.0000000000000000E+000            0.116723            1.043409           -0.452406           -2.052599           -3.687059           -5.650845           -7.904507           -8.955015           -9.285319           -3.944351           -1.826907           -2.378295           -0.152773           -1.820924           -4.079073           -1.771373           -5.496536            4.000000
 1118         7.7800000000000002E+000         6.7126681068646743E+000         3.2905067694096770E+000         3.5014944633501575E+000        -5.0267666717881310E-001         4.3396222877884121E+000         0.0000000000000000E+000            0.116729            1.074981           -0.367747           -1.953859           -3.616095           -5.597630           -7.898010           -8.952660           -9.284042           -3.882931           -1.737360           -2.299188           -0.079481           -1.721396           -4.024161           -1.676514           -5.449045            4.000000
 1119         7.7800000000000002E+000         6.7126685940154616E+000         3.2880523315107402E+000         3.5012583494338232E+000        -5.0591493605653981E-001         4.3417312191301498E+000         0.0000000000000000E+000            0.116734            1.075323           -0.360535           -1.945240           -3.611917           -5.596046           -7.903699           -8.958853           -9.290552           -3.880157           -1.729850           -2.293676           -0.073612           -1.712605           -4.022389           -1.668471           -5.448379            4.000000
 1120         7.7800000000000002E+000         6.7126693678889016E+000         3.2838642339880346E+000         3.4996428419508852E+000        -5.1084445294045966E-001         4.3398793205147017E+000         0.0000000000000000E+000            0.116736            1.105958           -0.270869           -1.840137           -3.538912           -5.540987           -7.902053           -8.961594           -9.294556           -3.817063           -1.634129           -2.211434            0.003817           -1.606539           -3.966607           -1.568004           -5.400292            4.000000
 1121         7.7800000000000002E+000         6.7126697925570866E+000         3.2814420345499005E+000         3.4987982624812766E+000        -5.0695457818106449E-001         4.3324248842700275E+000         0.0000000000000000E+000            0.116736            1.133442           -0.207825           -1.766803           -3.483146           -5.494413           -7.885036           -8.947195           -9.280462           -3.766479           -1.566221           -2.150771            0.059343           -1.532770           -3.920029           -1.497427           -5.357713            4.000000
 1122         7.7800000000000002E+000         6.7126697933233341E+000         3.2814376153247538E+000         3.4987977217673034E+000        -5.0693805903680644E-001         4.3324058630137774E+000         0.0000000000000000E+000            0.116736            1.133487           -0.207742           -1.766707           -3.483066           -5.494340           -7.884991           -8.947152           -9.280418           -3.766402           -1.566131           -2.150687            0.059418           -1.532674           -3.919957           -1.497334           -5.357643            4.000000
 1123         7.7800000000000002E+000         6.7126697975744349E+000         3.2814161769353536E+000         3.4976509983947954E+000        -5.0834943069569638E-001         4.3292256590363305E+000         0.0000000000000000E+000            0.116736            1.158360           -0.137818           -1.684716           -3.425215           -5.448269           -7.879166           -8.944530           -9.278547           -3.715275           -1.490575           -2.086048            0.120170           -1.449954           -3.874241           -1.419062           -5.317138            4.000000
 1124         7.7800000000000002E+000         6.7126698018063085E+000         3.2813955249354927E+000         3.4965553912728322E+000        -5.0998942066753683E-001         4.3264787388861672E+000         0.0000000000000000E+000            0.116736            1.181584           -0.071018           -1.606370           -3.370354           -5.404189           -7.874325           -8.942720           -9.277449           -3.666665           -1.418090           -2.024620            0.178213           -1.370866           -3.830866           -1.344415           -5.278609            4.000000
 1125         7.7800000000000002E+000         6.7126703112550352E+000         3.2787672343586260E+000         3.4957244605186713E+000        -5.0902875515743928E-001         4.3219927732373131E+000         0.0000000000000000E+000            0.116746            1.203494           -0.014478           -1.540401           -3.322411           -5.364166           -7.864674           -8.935454           -9.270587           -3.623374           -1.356571           -1.971687            0.227776           -1.304337           -3.791602           -1.281402           -5.242954            4.000000
 1126         7.7800000000000002E+000         6.7126703156223071E+000         3.2787477645664578E+000         3.4947214803618252E+000        -5.1116803438718705E-001         4.3201159341909445E+000         0.0000000000000000E+000            0.116747            1.223531            0.045811           -1.469757           -3.273611           -5.324533           -7.861825           -8.935312           -9.271098           -3.580024           -1.290759           -1.916806            0.280145           -1.232934           -3.753103           -1.214322           -5.208687            4.000000
 1127         7.7800000000000002E+000         6.7126707523400722E+000         3.2766212504835441E+000         3.4934482069767943E+000        -5.1759739121416248E-001         4.3212882861392847E+000         0.0000000000000000E+000            0.116756            1.242850            0.114573           -1.389076           -3.220740           -5.282790           -7.867034           -8.943766           -9.280564           -3.533864           -1.215521           -1.856148            0.339408           -1.151178           -3.713105           -1.138175           -5.173897            4.000000
 1128         7.7800000000000002E+000         6.7126711215677908E+000         3.2746788221069969E+000         3.4921929697971157E+000        -5.2416866072916779E-001         4.3226879204465272E+000         0.0000000000000000E+000            0.116760            1.261380            0.181987           -1.310217           -3.169256           -5.241816           -7.872768           -8.952658           -9.290442           -3.488814           -1.141577           -1.796994            0.397519           -1.071192           -3.674150           -1.063887           -5.139936            4.000000
 1129         7.7800000000000002E+000         6.7126720885605229E+000         3.2691796343663087E+000         3.4906936441639163E+000        -5.3395280314780980E-001         4.3260536296129093E+000         0.0000000000000000E+000            0.116764            1.280658            0.258714           -1.220835           -3.112291           -5.196859           -7.883806           -8.967341           -9.306379           -3.439311           -1.057320           -1.730897            0.463476           -0.980348           -3.631920           -0.980011           -5.103490            4.000000
 1130         7.7800000000000002E+000         6.7126725409766053E+000         3.2664596470410374E+000         3.4895133330613426E+000        -5.4035178233917647E-001         4.3275209121632123E+000         0.0000000000000000E+000            0.116764            1.297606            0.321332           -1.148359           -3.064870           -5.158475           -7.889557           -8.975966           -9.315886           -3.397575           -0.988446           -1.676404            0.517551           -0.906667           -3.595886           -0.911963           -5.071877            4.000000
 1131         7.7800000000000002E+000         6.7126737631678308E+000         3.2586689276551071E+000         3.4882314325838379E+000        -5.4863169976974957E-001         4.3300756669440581E+000         0.0000000000000000E+000            0.116766            1.314495            0.386748           -1.073193           -3.016328           -5.119393           -7.898175           -8.987608           -9.328533           -3.355043           -0.916562           -1.620282            0.573996           -0.830103           -3.559495           -0.841602           -5.040160            4.000000
 1132         7.7800000000000002E+000         6.7126754404185620E+000         3.2473065658619218E+000         3.4869542260853694E+000        -5.5719214649567117E-001         4.3326536220363430E+000         0.0000000000000000E+000            0.116766            1.331274            0.451052           -0.999978           -2.968814           -5.080944           -7.906830           -8.999205           -9.341116           -3.313334           -0.845990           -1.565382            0.629582           -0.755416           -3.523828           -0.773178           -5.009018            4.000000
 1133         7.7800000000000002E+000         6.7126773921043359E+000         3.2333285380871342E+000         3.4856019046727456E+000        -5.6693701742225322E-001         4.3359086156651996E+000         0.0000000000000000E+000            0.116770            1.348008            0.516801           -0.925877           -2.920838           -5.042212           -7.917288           -9.012685           -9.355642           -3.271312           -0.773953           -1.509802            0.686424           -0.679667           -3.488092           -0.704123           -4.977937            4.000000
 1134         7.7800000000000002E+000         6.7126786373534344E+000         3.2240040887756480E+000         3.4844006624309696E+000        -5.7685494219192024E-001         4.3402944371561185E+000         0.0000000000000000E+000            0.116771            1.359919            0.570629           -0.865837           -2.882944           -5.012275           -7.930276           -9.028257           -9.372189           -3.238559           -0.715068           -1.465358            0.732723           -0.618076           -3.460809           -0.648502           -4.954679            4.000000
 1135         7.7800000000000002E+000         6.7126805617502665E+000         3.2089361172989936E+000         3.4830776236998160E+000        -5.8886730962548928E-001         4.3458357315410048E+000         0.0000000000000000E+000            0.116776            1.371865            0.626896           -0.804053           -2.844220           -4.982061           -7.946323           -9.047051           -9.392084           -3.205333           -0.653811           -1.419687            0.781117           -0.554502           -3.433462           -0.591515           -4.931651            4.000000
 1136         7.7800000000000002E+000         6.7126822522704819E+000         3.1949839877547825E+000         3.4827420486308815E+000        -5.9241262288929675E-001         4.3469452643178688E+000         0.0000000000000000E+000            0.116780            1.376003            0.641809           -0.788054           -2.833851           -4.973827           -7.949638           -9.051038           -9.396375           -3.196342           -0.637815           -1.407596            0.794139           -0.538030           -3.425936           -0.576707           -4.925206            4.000000
 1137         7.7800000000000002E+000         6.7126836969193828E+000         3.1825027686382814E+000         3.4814582930721421E+000        -6.0431330190750543E-001         4.3527205035213310E+000         0.0000000000000000E+000            0.116783            1.386356            0.692936           -0.733107           -2.799244           -4.947123           -7.966185           -9.070167           -9.416518           -3.166818           -0.582413           -1.366687            0.838108           -0.481255           -3.401881           -0.526335           -4.905180            4.000000
 1138         7.7800000000000002E+000         6.7126852732189768E+000         3.1681655410479230E+000         3.4802688664894550E+000        -6.1639440605067120E-001         4.3588995347035615E+000         0.0000000000000000E+000            0.116788            1.394423            0.736619           -0.687269           -2.770727           -4.925736           -7.983544           -9.089844           -9.437146           -3.142856           -0.535440           -1.332653            0.875628           -0.433656           -3.382799           -0.484644           -4.889729            4.000000
 1139         7.7800000000000002E+000         6.7126862234705849E+000         3.1591656113778770E+000         3.4800436827033381E+000        -6.1856462482594776E-001         4.3594509184877985E+000         0.0000000000000000E+000            0.116792            1.397356            0.746135           -0.677447           -2.763984           -4.920310           -7.985287           -9.092020           -9.439490           -3.136950           -0.525321           -1.324911            0.884008           -0.423495           -3.377791           -0.475602           -4.885396            4.000000
 1140         7.7800000000000002E+000         6.7126876780690878E+000         3.1448433100143189E+000         3.4788681089863198E+000        -6.3079246258957067E-001         4.3658201294773509E+000         0.0000000000000000E+000            0.116796            1.404475            0.786098           -0.636792           -2.738458           -4.901567           -8.003078           -9.112012           -9.460396           -3.115703           -0.482708           -1.294374            0.918377           -0.381041           -3.361119           -0.438959           -4.872181            4.000000
 1141         7.7800000000000002E+000         6.7126887803267659E+000         3.1335323595552249E+000         3.4778150107096053E+000        -6.4321733357347521E-001         4.3731107952252737E+000         0.0000000000000000E+000            0.116800            1.407830            0.816574           -0.607052           -2.720898           -4.889982           -8.022921           -9.133740           -9.483010           -3.101865           -0.450627           -1.272622            0.944342           -0.349646           -3.351199           -0.412719           -4.865285            4.000000
 1142         7.7800000000000002E+000         6.7126901256901448E+000         3.1190720274143797E+000         3.4775159411508025E+000        -6.4642441747599300E-001         4.3739471454969099E+000         0.0000000000000000E+000            0.116804            1.411519            0.827741           -0.596210           -2.713187           -4.883910           -8.025477           -9.136827           -9.486320           -3.095164           -0.439003           -1.263799            0.954272           -0.338330           -3.345567           -0.402868           -4.860488            4.000000
 1143         7.7800000000000002E+000         6.7126913909756158E+000         3.1048557111066541E+000         3.4767054882287853E+000        -6.6039364125472511E-001         4.3835001994509044E+000         0.0000000000000000E+000            0.116809            1.407862            0.841878           -0.584404           -2.710070           -4.885491           -8.050436           -9.163133           -9.513584           -3.094934           -0.425037           -1.257586            0.965647           -0.325225           -3.348246           -0.393607           -4.865481            4.000000
 1144         7.7800000000000002E+000         6.7126929722967787E+000         3.0860550975224479E+000         3.4764541769778958E+000        -6.6411644760833088E-001         4.3846679256957533E+000         0.0000000000000000E+000            0.116814            1.410632            0.850210           -0.576725           -2.704905           -4.881663           -8.053707           -9.166828           -9.517530           -3.090589           -0.416628           -1.251525            0.973118           -0.317157           -3.344768           -0.386715           -4.862684            4.000000
 1145         7.7800000000000002E+000         6.7126938869171529E+000         3.0747183045899549E+000         3.4762931799241414E+000        -6.7535617904243872E-001         4.3943082706970955E+000         0.0000000000000000E+000            0.116818            1.398112            0.838338           -0.590796           -2.721938           -4.900179           -8.077718           -9.191008           -9.542489           -3.108552           -0.430567           -1.267597            0.961419           -0.330967           -3.363449           -0.401122           -4.881975            4.000000
 1146         7.7800000000000002E+000         6.7126943099234531E+000         3.0693091879754713E+000         3.4760324567491603E+000        -6.7666665286143179E-001         4.3941248342821186E+000         0.0000000000000000E+000            0.116819            1.402163            0.848886           -0.580442           -2.713750           -4.893120           -8.077710           -9.191470           -9.543032           -3.101055           -0.419331           -1.258624            0.970906           -0.320225           -3.356783           -0.391619           -4.875943            4.000000
 1147         7.7800000000000002E+000         6.7126953646297505E+000         3.0555116427354565E+000         3.4764278959079769E+000        -6.8493013215577092E-001         4.4027983913579325E+000         0.0000000000000000E+000            0.116823            1.384206            0.817688           -0.613416           -2.744991           -4.923377           -8.098347           -9.211272           -9.563428           -3.131717           -0.454022           -1.290606            0.942155           -0.353772           -3.386373           -0.423102           -4.904772            4.000000
